"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"191","black",TRUE,0.000142,5278,465,222,0.477,0.042,"GO:0044444","CC",3,"cytoplasmic part",5,NA,1.60446826308079
"192","black",TRUE,5.86e-06,7076,465,286,0.615,0.04,"GO:0043229","CC",3,"intracellular organelle",4,NA,0.76882230233395
"193","black",TRUE,1.1e-05,6479,465,266,0.572,0.041,"GO:0043231","CC",3,"intracellular membrane-bounded organelle",5,NA,0.948868868810718
"194","black",TRUE,6.79e-05,882,465,59,0.127,0.067,"GO:0005739","CC",3,"mitochondrion",6,NA,3.29011241294618
"195","black",TRUE,0.000817,5353,465,221,0.475,0.041,"GO:0044422","CC",3,"organelle part",1,NA,1.39654167757144
"196","black",TRUE,0.000343,5240,465,219,0.471,0.042,"GO:0044446","CC",3,"intracellular organelle part",2,NA,1.42975381177755
"197","black",TRUE,0.00039,541,465,41,0.088,0.076,"GO:0044429","CC",3,"mitochondrial part",3,NA,4.26476063082647
"198","black",TRUE,0.0175,356,465,28,0.06,0.079,"GO:0005740","CC",3,"mitochondrial envelope",4,NA,4.61875640370516
"199","black",TRUE,9.99e-05,1642,465,91,0.196,0.055,"GO:0031090","CC",3,"organelle membrane",2,NA,3.18430912552996
"200","black",TRUE,0.0331,271,465,23,0.049,0.085,"GO:0019866","CC",3,"organelle inner membrane",3,NA,5.17753642059318
"201","black",TRUE,0.0104,327,465,27,0.058,0.083,"GO:0031966","CC",3,"mitochondrial membrane",3,NA,4.75085547333475
"202","black",TRUE,0.00823,249,465,23,0.049,0.092,"GO:0005743","CC",3,"mitochondrial inner membrane",4,NA,5.23779561211138
"203","black",TRUE,0.0109,2930,465,132,0.284,0.045,"GO:0032991","CC",2,"macromolecular complex",1,NA,1.98185141259867
"204","black",TRUE,0.00922,700,465,45,0.097,0.064,"GO:1902494","CC",7,"catalytic complex",1,NA,3.66504745691262
"205","paleturquoise",TRUE,0.0169,551,491,39,0.079,0.071,"GO:0048646","BP",2,"anatomical structure formation involved in morphogenesis",1,NA,4.05223380735324
"206","paleturquoise",TRUE,0.00305,159,491,19,0.039,0.119,"GO:0031012","CC",1,"extracellular matrix",1,NA,4.75851834608031
"207","paleturquoise",TRUE,0.00189,112,491,16,0.033,0.143,"GO:0005578","CC",1,"proteinaceous extracellular matrix",1,NA,5.96249115040625
"208","magenta",TRUE,0.0118,591,317,31,0.098,0.052,"GO:0048666","BP",5,"neuron development",1,NA,4.45498520958981
"209","magenta",TRUE,0.00322,555,317,31,0.098,0.056,"GO:0031175","BP",5,"neuron projection development",1,NA,4.6013747571577
"210","magenta",TRUE,0.0143,397,317,24,0.076,0.06,"GO:0061564","BP",5,"axon development",2,NA,5.57205956109765
"211","magenta",TRUE,0.0147,425,317,25,0.079,0.059,"GO:0048667","BP",5,"cell morphogenesis involved in neuron differentiation",1,NA,5.3159258463808
"212","magenta",TRUE,0.0059,458,317,27,0.085,0.059,"GO:0048812","BP",5,"neuron projection morphogenesis",1,NA,5.15220571553739
"213","magenta",TRUE,0.0309,388,317,23,0.073,0.059,"GO:0007409","BP",5,"axonogenesis",2,NA,5.69763686848086
"214","magenta",TRUE,0.000762,86,317,12,0.038,0.14,"GO:0097479","BP",1,"synaptic vesicle localization",1,NA,6.68317201252999
"215","magenta",TRUE,0.000585,84,317,12,0.038,0.143,"GO:0097480","BP",1,"establishment of synaptic vesicle localization",2,NA,6.76164362797149
"216","magenta",TRUE,0.00417,3810,317,120,0.379,0.031,"GO:0023052","BP",1,"signaling",1,NA,2.12889798033647
"217","magenta",TRUE,0.004,3807,317,120,0.379,0.032,"GO:0044700","BP",1,"single organism signaling",1,NA,2.12969241930576
"218","magenta",TRUE,0.0039,137,317,14,0.044,0.102,"GO:0001505","BP",1,"regulation of neurotransmitter levels",1,NA,6.5930209155357
"219","magenta",TRUE,1.85e-06,76,317,14,0.044,0.184,"GO:0050803","BP",1,"regulation of synapse structure or activity",1,NA,6.93989185937781
"220","magenta",TRUE,0.000521,3957,317,127,0.401,0.032,"GO:0007154","BP",1,"cell communication",1,NA,2.11040807514015
"221","magenta",TRUE,1.15e-11,780,317,55,0.174,0.071,"GO:0007267","BP",1,"cell-cell signaling",2,NA,4.51789903500038
"222","magenta",TRUE,0.00198,257,317,20,0.063,0.078,"GO:0023061","BP",1,"signal release",3,NA,5.44945723900532
"223","magenta",TRUE,2.99e-16,488,317,49,0.155,0.1,"GO:0007268","BP",1,"synaptic transmission",3,NA,5.246292154622
"224","magenta",TRUE,0.0128,131,317,13,0.041,0.099,"GO:0006836","BP",1,"neurotransmitter transport",1,NA,6.72163829335779
"225","magenta",TRUE,0.00216,112,317,13,0.041,0.116,"GO:0007269","BP",1,"neurotransmitter secretion",2,NA,7.04254601343789
"226","magenta",TRUE,3.89e-05,111,317,15,0.047,0.135,"GO:0050804","BP",1,"modulation of synaptic transmission",1,NA,5.85767338048538
"227","magenta",TRUE,7.79e-05,45,317,10,0.032,0.222,"GO:0048167","BP",1,"regulation of synaptic plasticity",2,NA,6.76164362797149
"228","magenta",TRUE,0.0302,37,317,7,0.022,0.189,"GO:0050806","BP",1,"positive regulation of synaptic transmission",2,NA,7.06994498762601
"229","magenta",TRUE,0.0408,16,317,5,0.016,0.312,"GO:2000463","BP",1,"positive regulation of excitatory postsynaptic potential",3,NA,7.88087520384234
"230","magenta",TRUE,0.000585,84,317,12,0.038,0.143,"GO:0048489","BP",1,"synaptic vesicle transport",1,NA,6.76164362797149
"231","magenta",TRUE,0.00822,57,317,9,0.028,0.158,"GO:0016079","BP",1,"synaptic vesicle exocytosis",1,NA,7.8202505820259
"232","magenta",TRUE,0.0395,237,317,17,0.054,0.072,"GO:0042391","BP",6,"regulation of membrane potential",1,NA,4.98703723796968
"233","magenta",TRUE,0.0372,2908,317,94,0.297,0.032,"GO:0051234","BP",8,"establishment of localization",1,NA,2.40912987822602
"234","magenta",TRUE,0.0486,2847,317,92,0.29,0.032,"GO:0006810","BP",8,"transport",2,NA,2.45785435879334
"235","magenta",TRUE,0.00822,57,317,9,0.028,0.158,"GO:0007215","BP",15,"glutamate receptor signaling pathway",1,NA,6.61041265824757
"236","magenta",TRUE,0.00727,88,317,11,0.035,0.125,"GO:0050808","BP",16,"synapse organization",1,NA,5.99002483197005
"237","magenta",TRUE,4.05e-05,1119,317,54,0.17,0.048,"GO:0007399","BP",13,"nervous system development",1,NA,3.3992860796256
"238","magenta",TRUE,0.032,777,317,36,0.114,0.046,"GO:0022008","BP",13,"neurogenesis",2,NA,3.90353273229355
"239","magenta",TRUE,0.00313,27,317,7,0.022,0.259,"GO:0006904","BP",9,"vesicle docking involved in exocytosis",1,NA,8.86170445685406
"240","magenta",TRUE,0.0183,4898,317,143,0.451,0.029,"GO:0016020","CC",11,"membrane",1,NA,1.71601259251274
"241","magenta",TRUE,1.46e-08,463,317,37,0.117,0.08,"GO:0097458","CC",3,"neuron part",1,NA,3.96135771058774
"242","magenta",TRUE,0.00116,183,317,17,0.054,0.093,"GO:0036477","CC",3,"somatodendritic compartment",2,NA,4.85961446295168
"243","magenta",TRUE,1.77e-07,279,317,27,0.085,0.097,"GO:0045202","CC",3,"synapse",1,NA,4.91652259522356
"244","magenta",TRUE,4.31e-07,192,317,22,0.069,0.115,"GO:0044456","CC",3,"synapse part",1,NA,5.37044008671767
"245","magenta",TRUE,0.00577,86,317,11,0.035,0.128,"GO:0098793","CC",3,"presynapse",2,NA,NA
"246","magenta",TRUE,0.0465,70,317,9,0.028,0.129,"GO:0008021","CC",3,"synaptic vesicle",2,NA,6.68161381736946
"247","magenta",TRUE,0.0091,90,317,11,0.035,0.122,"GO:0098794","CC",3,"postsynapse",1,NA,NA
"248","magenta",TRUE,7.52e-06,330,317,27,0.085,0.082,"GO:0043005","CC",3,"neuron projection",1,NA,4.30060676259961
"249","magenta",TRUE,0.00155,166,317,16,0.05,0.096,"GO:1990351","CC",4,"transporter complex",1,NA,5.23160364186346
"250","magenta",TRUE,0.00102,161,317,16,0.05,0.099,"GO:1902495","CC",4,"transmembrane transporter complex",2,NA,5.25029577487561
"251","magenta",TRUE,0.000608,136,317,15,0.047,0.11,"GO:0034702","CC",4,"ion channel complex",3,NA,5.34938667751984
"252","magenta",TRUE,0.0472,2845,317,92,0.29,0.032,"GO:0071944","CC",10,"cell periphery",1,NA,2.51128334816943
"253","magenta",TRUE,0.0409,105,317,11,0.035,0.105,"GO:0022843","MF",14,"voltage-gated cation channel activity",1,NA,5.41557295616122
"254","magenta",TRUE,0.0249,3,317,3,0.009,1,"GO:0030160","MF",7,"GKAP/Homer scaffold activity",1,NA,9.49311040006694
"255","magenta",TRUE,0.00352,198,317,17,0.054,0.086,"GO:0022836","MF",12,"gated channel activity",1,NA,4.72242577560128
"256","magenta",TRUE,0.038,261,317,18,0.057,0.069,"GO:0022838","MF",2,"substrate-specific channel activity",1,NA,4.48247510597069
"257","magenta",TRUE,0.0262,254,317,18,0.057,0.071,"GO:0005216","MF",2,"ion channel activity",1,NA,4.50267781328821
"258","grey60",TRUE,0.0141,237,266,16,0.06,0.068,"GO:0042391","BP",6,"regulation of membrane potential",1,NA,4.98703723796968
"259","grey60",TRUE,0.00151,784,266,35,0.132,0.045,"GO:0030030","BP",4,"cell projection organization",1,NA,3.99802357571447
"260","grey60",TRUE,0.0149,238,266,16,0.06,0.067,"GO:0031344","BP",4,"regulation of cell projection organization",2,NA,4.99747211526226
"261","grey60",TRUE,0.000247,1119,266,46,0.173,0.041,"GO:0007399","BP",4,"nervous system development",1,NA,3.3992860796256
"262","grey60",TRUE,0.00123,777,266,35,0.132,0.045,"GO:0022008","BP",4,"neurogenesis",2,NA,3.90353273229355
"263","grey60",TRUE,0.00055,751,266,35,0.132,0.047,"GO:0048699","BP",4,"generation of neurons",3,NA,4.00189205249239
"264","grey60",TRUE,0.000296,698,266,34,0.128,0.049,"GO:0030182","BP",4,"neuron differentiation",4,NA,4.18111763158122
"265","grey60",TRUE,0.0449,260,266,16,0.06,0.062,"GO:0050767","BP",4,"regulation of neurogenesis",3,NA,4.90089128725648
"266","grey60",TRUE,0.00259,208,266,16,0.06,0.077,"GO:0045664","BP",4,"regulation of neuron differentiation",4,NA,5.18963212105651
"267","grey60",TRUE,0.035,609,266,27,0.102,0.044,"GO:0032990","BP",4,"cell part morphogenesis",1,NA,4.58503833783801
"268","grey60",TRUE,0.0277,601,266,27,0.102,0.045,"GO:0048858","BP",4,"cell projection morphogenesis",2,NA,4.60609174703584
"269","grey60",TRUE,0.000218,591,266,31,0.117,0.052,"GO:0048666","BP",4,"neuron development",1,NA,4.45498520958981
"270","grey60",TRUE,0.037,19,266,5,0.019,0.263,"GO:0008038","BP",4,"neuron recognition",2,NA,7.88087520384234
"271","grey60",TRUE,5.25e-05,555,266,31,0.117,0.056,"GO:0031175","BP",4,"neuron projection development",2,NA,4.6013747571577
"272","grey60",TRUE,0.00667,458,266,24,0.09,0.052,"GO:0048812","BP",4,"neuron projection morphogenesis",3,NA,5.15220571553739
"273","grey60",TRUE,0.00382,165,266,14,0.053,0.085,"GO:0010975","BP",4,"regulation of neuron projection development",3,NA,5.42235530922753
"274","grey60",TRUE,0.0189,76,266,9,0.034,0.118,"GO:0050803","BP",1,"regulation of synapse structure or activity",1,NA,6.93989185937781
"275","grey60",TRUE,0.000154,780,266,37,0.139,0.047,"GO:0007267","BP",1,"cell-cell signaling",1,NA,4.51789903500038
"276","grey60",TRUE,1.02e-05,488,266,30,0.113,0.061,"GO:0007268","BP",1,"synaptic transmission",2,NA,5.246292154622
"277","grey60",TRUE,0.00163,111,266,12,0.045,0.108,"GO:0050804","BP",1,"modulation of synaptic transmission",1,NA,5.85767338048538
"278","grey60",TRUE,0.0311,45,266,7,0.026,0.156,"GO:0048167","BP",1,"regulation of synaptic plasticity",2,NA,6.76164362797149
"279","grey60",TRUE,0.018,3511,266,95,0.357,0.027,"GO:0051179","BP",3,"localization",1,NA,2.05727472843938
"280","grey60",TRUE,0.0119,2908,266,83,0.312,0.029,"GO:0051234","BP",3,"establishment of localization",2,NA,2.40912987822602
"281","grey60",TRUE,0.00975,2847,266,82,0.308,0.029,"GO:0006810","BP",3,"transport",3,NA,2.45785435879334
"282","grey60",TRUE,0.0414,2720,266,77,0.289,0.028,"GO:1902578","BP",3,"single-organism localization",1,NA,2.48980774991368
"283","grey60",TRUE,0.0311,2606,266,75,0.282,0.029,"GO:0044765","BP",3,"single-organism transport",2,NA,2.58819871718438
"284","grey60",TRUE,0.00168,1006,266,41,0.154,0.041,"GO:0006811","BP",3,"ion transport",3,NA,3.54931983309459
"285","grey60",TRUE,0.000474,645,266,32,0.12,0.05,"GO:0006812","BP",3,"cation transport",4,NA,3.96885219841419
"286","grey60",TRUE,0.00172,486,266,26,0.098,0.053,"GO:0030001","BP",3,"metal ion transport",5,NA,4.17649156319243
"287","grey60",TRUE,0.0146,185,266,14,0.053,0.076,"GO:0010959","BP",3,"regulation of metal ion transport",6,NA,4.86045031769797
"288","grey60",TRUE,0.0145,353,266,20,0.075,0.057,"GO:0015672","BP",3,"monovalent inorganic cation transport",5,NA,4.7813461366067
"289","grey60",TRUE,0.00148,964,266,40,0.15,0.041,"GO:0055085","BP",3,"transmembrane transport",3,NA,4.1461862136971
"290","grey60",TRUE,0.0023,693,266,32,0.12,0.046,"GO:0034220","BP",3,"ion transmembrane transport",4,NA,4.27843910625402
"291","grey60",TRUE,0.0104,438,266,23,0.086,0.053,"GO:0098660","BP",3,"inorganic ion transmembrane transport",5,NA,4.67965431421286
"292","grey60",TRUE,1.57e-07,463,266,32,0.12,0.069,"GO:0097458","CC",5,"neuron part",1,NA,3.96135771058774
"293","grey60",TRUE,0.000374,279,266,20,0.075,0.072,"GO:0045202","CC",5,"synapse",1,NA,4.91652259522356
"294","grey60",TRUE,0.0224,192,266,14,0.053,0.073,"GO:0044456","CC",5,"synapse part",1,NA,5.37044008671767
"295","grey60",TRUE,0.00707,86,266,10,0.038,0.116,"GO:0098793","CC",5,"presynapse",2,NA,NA
"296","grey60",TRUE,0.0145,16,266,5,0.019,0.312,"GO:0048786","CC",5,"presynaptic active zone",2,NA,8.93290561597595
"297","grey60",TRUE,0.000319,330,266,22,0.083,0.067,"GO:0043005","CC",5,"neuron projection",1,NA,4.30060676259961
"298","grey60",TRUE,0.0181,2845,266,81,0.305,0.028,"GO:0071944","CC",2,"cell periphery",1,NA,2.51128334816943
"299","grey60",TRUE,0.019,2802,266,80,0.301,0.029,"GO:0005886","CC",2,"plasma membrane",1,NA,2.55405507415971
"300","greenyellow",TRUE,0.0342,10,546,5,0.009,0.5,"GO:0071025","BP",4,"RNA surveillance",1,NA,8.25556865328375
"301","greenyellow",TRUE,0.000373,7129,546,324,0.593,0.045,"GO:0008152","BP",3,"metabolic process",1,NA,1.09105922272488
"302","greenyellow",TRUE,0.000427,6333,546,294,0.538,0.046,"GO:0044238","BP",3,"primary metabolic process",2,NA,1.35036207402462
"303","greenyellow",TRUE,0.0248,3712,546,182,0.333,0.049,"GO:0009058","BP",3,"biosynthetic process",2,NA,2.21921765548681
"304","greenyellow",TRUE,0.000885,6615,546,303,0.555,0.046,"GO:0071704","BP",3,"organic substance metabolic process",2,NA,1.24542089527368
"305","greenyellow",TRUE,9.4e-05,5543,546,267,0.489,0.048,"GO:0043170","BP",3,"macromolecule metabolic process",3,NA,1.42116638675389
"306","greenyellow",TRUE,0.00154,3153,546,165,0.302,0.052,"GO:0010467","BP",3,"gene expression",4,NA,2.31038605491273
"307","greenyellow",TRUE,0.00961,3463,546,174,0.319,0.05,"GO:0019538","BP",3,"protein metabolic process",4,NA,2.18252411918334
"308","greenyellow",TRUE,0.042,3669,546,179,0.328,0.049,"GO:1901576","BP",3,"organic substance biosynthetic process",3,NA,2.23388356353288
"309","greenyellow",TRUE,0.00224,4170,546,206,0.377,0.049,"GO:0006807","BP",3,"nitrogen compound metabolic process",2,NA,2.03896255219888
"310","greenyellow",TRUE,0.0391,1437,546,84,0.154,0.058,"GO:1901564","BP",3,"organonitrogen compound metabolic process",3,NA,3.94782483122211
"311","greenyellow",TRUE,0.00263,869,546,61,0.112,0.07,"GO:1901566","BP",3,"organonitrogen compound biosynthetic process",4,NA,4.92336414310854
"312","greenyellow",TRUE,0.048,850,546,56,0.103,0.066,"GO:0009057","BP",3,"macromolecule catabolic process",1,NA,4.05905046633234
"313","greenyellow",TRUE,4.7e-05,6529,546,306,0.56,0.047,"GO:0044237","BP",3,"cellular metabolic process",1,NA,1.25366088916061
"314","greenyellow",TRUE,0.000233,5206,546,252,0.462,0.048,"GO:0044260","BP",3,"cellular macromolecule metabolic process",2,NA,1.54792866847206
"315","greenyellow",TRUE,0.0348,3194,546,160,0.293,0.05,"GO:0044267","BP",3,"cellular protein metabolic process",3,NA,2.30350665404179
"316","greenyellow",TRUE,0.000818,3944,546,199,0.364,0.05,"GO:0034641","BP",3,"cellular nitrogen compound metabolic process",2,NA,2.08881479350958
"317","greenyellow",TRUE,2.18e-05,580,546,51,0.093,0.088,"GO:0043603","BP",3,"cellular amide metabolic process",3,NA,5.55971372527535
"318","greenyellow",TRUE,1.34e-05,487,546,46,0.084,0.094,"GO:0006518","BP",3,"peptide metabolic process",4,NA,6.2226471272388
"319","greenyellow",TRUE,0.00726,3594,546,180,0.33,0.05,"GO:0044249","BP",3,"cellular biosynthetic process",2,NA,2.26002154210205
"320","greenyellow",TRUE,0.00862,2786,546,146,0.267,0.052,"GO:0044271","BP",3,"cellular nitrogen compound biosynthetic process",3,NA,2.54664788713506
"321","greenyellow",TRUE,2.2e-05,445,546,43,0.079,0.097,"GO:0043604","BP",3,"amide biosynthetic process",4,NA,7.04254601343789
"322","greenyellow",TRUE,2.62e-05,415,546,41,0.075,0.099,"GO:0043043","BP",3,"peptide biosynthetic process",5,NA,8.08851456862058
"323","greenyellow",TRUE,0.0326,507,546,39,0.071,0.077,"GO:0007005","BP",3,"mitochondrion organization",1,NA,4.32374302055942
"324","greenyellow",TRUE,0.0234,2884,546,148,0.271,0.051,"GO:0034645","BP",3,"cellular macromolecule biosynthetic process",1,NA,2.45868228763876
"325","greenyellow",TRUE,8.99e-06,400,546,41,0.075,0.102,"GO:0006412","BP",3,"translation",2,NA,5.22411829712768
"326","greenyellow",TRUE,0.000955,200,546,24,0.044,0.12,"GO:0006413","BP",3,"translational initiation",3,NA,6.41935742148486
"327","greenyellow",TRUE,0.0132,695,546,50,0.092,0.072,"GO:0044265","BP",3,"cellular macromolecule catabolic process",1,NA,4.23673164356979
"328","greenyellow",TRUE,0.0334,434,546,35,0.064,0.081,"GO:0043632","BP",3,"modification-dependent macromolecule catabolic process",2,NA,4.86350375518486
"329","greenyellow",TRUE,0.0433,100,546,14,0.026,0.14,"GO:0032543","BP",3,"mitochondrial translation",1,NA,7.5624214727238
"330","greenyellow",TRUE,0.0209,5,546,4,0.007,0.8,"GO:0034475","BP",5,"U4 snRNA 3'-end processing",1,NA,Inf
"331","greenyellow",TRUE,0.0209,5,546,4,0.007,0.8,"GO:0071051","BP",7,"polyadenylation-dependent snoRNA 3'-end processing",1,NA,Inf
"332","greenyellow",TRUE,0.045,249,546,24,0.044,0.096,"GO:0005743","CC",6,"mitochondrial inner membrane",1,NA,5.23779561211138
"333","greenyellow",TRUE,1.08e-05,3264,546,179,0.328,0.055,"GO:0031974","CC",1,"membrane-enclosed lumen",1,NA,2.11753978628716
"334","greenyellow",TRUE,0.000655,8097,546,358,0.656,0.044,"GO:0043226","CC",1,"organelle",1,NA,0.565605514134331
"335","greenyellow",TRUE,0.000182,7579,546,342,0.626,0.045,"GO:0043227","CC",1,"membrane-bounded organelle",2,NA,0.734472452582356
"336","greenyellow",TRUE,2.1e-06,5353,546,267,0.489,0.05,"GO:0044422","CC",1,"organelle part",1,NA,1.39654167757144
"337","greenyellow",TRUE,2.66e-05,3231,546,176,0.322,0.054,"GO:0043233","CC",1,"organelle lumen",2,NA,2.12773692576892
"338","greenyellow",TRUE,3.68e-07,8662,546,392,0.718,0.045,"GO:0005622","CC",1,"intracellular",1,NA,0.458202476180666
"339","greenyellow",TRUE,6.75e-08,8495,546,389,0.712,0.046,"GO:0044424","CC",1,"intracellular part",2,NA,0.465375469578815
"340","greenyellow",TRUE,0.00259,6627,546,301,0.551,0.045,"GO:0005737","CC",1,"cytoplasm",3,NA,1.19900315497263
"341","greenyellow",TRUE,8.35e-07,7076,546,334,0.612,0.047,"GO:0043229","CC",1,"intracellular organelle",3,NA,0.76882230233395
"342","greenyellow",TRUE,1.66e-06,5240,546,263,0.482,0.05,"GO:0044446","CC",1,"intracellular organelle part",4,NA,1.42975381177755
"343","greenyellow",TRUE,9.18e-06,3187,546,176,0.322,0.055,"GO:0070013","CC",1,"intracellular organelle lumen",5,NA,2.12801397245305
"344","greenyellow",TRUE,1.3e-08,6479,546,319,0.584,0.049,"GO:0043231","CC",1,"intracellular membrane-bounded organelle",4,NA,0.948868868810718
"345","greenyellow",TRUE,6.39e-06,4007,546,211,0.386,0.053,"GO:0005634","CC",1,"nucleus",5,NA,1.45008311116636
"346","greenyellow",TRUE,0.000601,2920,546,157,0.288,0.054,"GO:0044428","CC",1,"nuclear part",6,NA,1.96995217652905
"347","greenyellow",TRUE,0.000424,2718,546,149,0.273,0.055,"GO:0031981","CC",1,"nuclear lumen",7,NA,2.17539200032436
"348","greenyellow",TRUE,0.012,2334,546,126,0.231,0.054,"GO:0005654","CC",1,"nucleoplasm",7,NA,2.53472674135937
"349","greenyellow",TRUE,0.0342,10,546,5,0.009,0.5,"GO:0000177","CC",1,"cytoplasmic exosome (RNase complex)",1,NA,8.52744050786779
"350","greenyellow",TRUE,0.0358,882,546,58,0.106,0.066,"GO:0005739","CC",1,"mitochondrion",1,NA,3.29011241294618
"351","greenyellow",TRUE,0.028,541,546,41,0.075,0.076,"GO:0044429","CC",1,"mitochondrial part",2,NA,4.26476063082647
"352","greenyellow",TRUE,0.044,1139,546,70,0.128,0.061,"GO:0003723","MF",2,"RNA binding",1,NA,2.84477372826373
"353","greenyellow",TRUE,0.00792,980,546,65,0.119,0.066,"GO:0044822","MF",2,"poly(A) RNA binding",2,NA,3.10286973300159
"354","darkgreen",TRUE,0.00829,3511,312,110,0.353,0.031,"GO:0051179","BP",1,"localization",1,NA,2.05727472843938
"355","darkgreen",TRUE,0.00144,2908,312,98,0.314,0.034,"GO:0051234","BP",1,"establishment of localization",2,NA,2.40912987822602
"356","darkgreen",TRUE,0.00101,2847,312,97,0.311,0.034,"GO:0006810","BP",1,"transport",3,NA,2.45785435879334
"357","darkgreen",TRUE,0.000656,1945,312,74,0.237,0.038,"GO:0051641","BP",1,"cellular localization",2,NA,2.8819751659645
"358","darkgreen",TRUE,0.00179,1702,312,66,0.212,0.039,"GO:0051649","BP",1,"establishment of localization in cell",3,NA,3.13431396841229
"359","darkgreen",TRUE,0.0242,1254,312,50,0.16,0.04,"GO:0046907","BP",1,"intracellular transport",4,NA,3.57175533997654
"360","darkgreen",TRUE,0.00615,2720,312,91,0.292,0.033,"GO:1902578","BP",1,"single-organism localization",1,NA,2.48980774991368
"361","darkgreen",TRUE,0.00348,2606,312,89,0.285,0.034,"GO:0044765","BP",1,"single-organism transport",2,NA,2.58819871718438
"362","darkgreen",TRUE,0.0394,488,312,26,0.083,0.053,"GO:0007268","BP",4,"synaptic transmission",1,NA,5.246292154622
"363","darkgreen",TRUE,0.00866,21,312,6,0.019,0.286,"GO:1903514","BP",2,"calcium ion transport from endoplasmic reticulum to cytosol",1,NA,7.25226654441996
"364","darkgreen",TRUE,0.0203,24,312,6,0.019,0.25,"GO:0070296","BP",2,"sarcoplasmic reticulum calcium ion transport",1,NA,7.15695636461564
"365","darkgreen",TRUE,0.0402,54,312,8,0.026,0.148,"GO:0051208","BP",2,"sequestering of calcium ion",1,NA,7.06994498762601
"366","darkgreen",TRUE,0.026,51,312,8,0.026,0.157,"GO:0051282","BP",2,"regulation of sequestering of calcium ion",1,NA,6.27143729140824
"367","darkgreen",TRUE,0.026,51,312,8,0.026,0.157,"GO:0051283","BP",2,"negative regulation of sequestering of calcium ion",2,NA,6.29675509939252
"368","darkgreen",TRUE,0.026,51,312,8,0.026,0.157,"GO:0051209","BP",2,"release of sequestered calcium ion into cytosol",3,NA,6.29675509939252
"369","darkgreen",TRUE,0.00866,21,312,6,0.019,0.286,"GO:0014808","BP",2,"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",4,NA,7.25226654441996
"370","darkgreen",TRUE,0.00569,42,312,8,0.026,0.19,"GO:0010522","BP",2,"regulation of calcium ion transport into cytosol",1,NA,6.61041265824757
"371","darkgreen",TRUE,0.000791,33,312,8,0.026,0.242,"GO:0051279","BP",2,"regulation of release of sequestered calcium ion into cytosol",2,NA,6.80331632437206
"372","darkgreen",TRUE,0.00449,19,312,6,0.019,0.316,"GO:0010880","BP",2,"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",3,NA,7.51796971015297
"373","darkgreen",TRUE,0.0263,25,312,6,0.019,0.24,"GO:0050661","MF",3,"NADP binding",1,NA,7.29588582273072
"374","saddlebrown",TRUE,0.0084,1525,379,68,0.179,0.045,"GO:0033036","BP",3,"macromolecule localization",1,NA,3.18267015188705
"375","saddlebrown",TRUE,0.0222,1945,379,80,0.211,0.041,"GO:0051641","BP",3,"cellular localization",1,NA,2.8819751659645
"376","saddlebrown",TRUE,0.0133,1014,379,50,0.132,0.049,"GO:0070727","BP",3,"cellular macromolecule localization",2,NA,3.74570864709998
"377","saddlebrown",TRUE,0.0116,1009,379,50,0.132,0.05,"GO:0034613","BP",3,"cellular protein localization",3,NA,3.74771064977065
"378","saddlebrown",TRUE,0.00392,727,379,41,0.108,0.056,"GO:0061024","BP",2,"membrane organization",1,NA,4.27843910625402
"379","saddlebrown",TRUE,0.0327,1254,379,57,0.15,0.045,"GO:0046907","BP",1,"intracellular transport",1,NA,3.57175533997654
"380","saddlebrown",TRUE,4.08e-05,8097,379,261,0.689,0.032,"GO:0043226","CC",4,"organelle",1,NA,0.565605514134331
"381","saddlebrown",TRUE,1.98e-06,7579,379,253,0.668,0.033,"GO:0043227","CC",4,"membrane-bounded organelle",2,NA,0.734472452582356
"382","saddlebrown",TRUE,4.57e-06,8662,379,278,0.734,0.032,"GO:0005622","CC",4,"intracellular",1,NA,0.458202476180666
"383","saddlebrown",TRUE,4.66e-06,8495,379,274,0.723,0.032,"GO:0044424","CC",4,"intracellular part",2,NA,0.465375469578815
"384","saddlebrown",TRUE,3.54e-06,6627,379,228,0.602,0.034,"GO:0005737","CC",4,"cytoplasm",3,NA,1.19900315497263
"385","saddlebrown",TRUE,5.56e-07,5278,379,195,0.515,0.037,"GO:0044444","CC",4,"cytoplasmic part",4,NA,1.60446826308079
"386","saddlebrown",TRUE,1e-04,7076,379,234,0.617,0.033,"GO:0043229","CC",4,"intracellular organelle",3,NA,0.76882230233395
"387","saddlebrown",TRUE,2.49e-05,6479,379,221,0.583,0.034,"GO:0043231","CC",4,"intracellular membrane-bounded organelle",4,NA,0.948868868810718
"388","saddlebrown",TRUE,4.61e-06,2181,379,100,0.264,0.046,"GO:0012505","CC",4,"endomembrane system",1,NA,2.44332081759953
"389","saddlebrown",TRUE,0.0408,857,379,43,0.113,0.05,"GO:0005794","CC",4,"Golgi apparatus",2,NA,3.63458824942791
"390","saddlebrown",TRUE,0.0262,471,379,29,0.077,0.062,"GO:0042175","CC",4,"nuclear outer membrane-endoplasmic reticulum membrane network",1,NA,4.78186571007731
"391","saddlebrown",TRUE,0.000948,1642,379,75,0.198,0.046,"GO:0031090","CC",4,"organelle membrane",1,NA,3.18430912552996
