"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"905","midnightblue",TRUE,0.00119,101,333,13,0.039,0.129,"GO:0002237","BP",11,"response to molecule of bacterial origin",4,NA,5.71182150347281
"906","midnightblue",TRUE,1.92e-09,4276,333,158,0.474,0.037,"GO:0051716","BP",11,"cellular response to stimulus",2,NA,1.81100390188683
"907","midnightblue",TRUE,0.00029,75,333,12,0.036,0.16,"GO:0071216","BP",11,"cellular response to biotic stimulus",3,NA,6.06849644741154
"908","midnightblue",TRUE,0.000463,64,333,11,0.033,0.172,"GO:0071219","BP",11,"cellular response to molecule of bacterial origin",4,NA,6.19911662982861
"909","midnightblue",TRUE,1.16e-07,1610,333,78,0.234,0.048,"GO:0070887","BP",11,"cellular response to chemical stimulus",3,NA,3.07941892070992
"910","midnightblue",TRUE,1.5e-07,1311,333,68,0.204,0.052,"GO:0071310","BP",11,"cellular response to organic substance",4,NA,3.4426454726099
"911","midnightblue",TRUE,4.2e-13,370,333,40,0.12,0.108,"GO:0071345","BP",11,"cellular response to cytokine stimulus",5,NA,4.83933339425705
"912","midnightblue",TRUE,0.00438,1005,333,47,0.141,0.047,"GO:0040011","BP",11,"locomotion",1,NA,3.55261201713807
"913","midnightblue",TRUE,5.48e-43,1484,333,131,0.393,0.088,"GO:0002376","BP",11,"immune system process",1,NA,3.04360172516856
"914","midnightblue",TRUE,6.16e-12,400,333,40,0.12,0.1,"GO:0002252","BP",11,"immune effector process",2,NA,4.62277866582085
"915","midnightblue",TRUE,3.14e-07,116,333,18,0.054,0.155,"GO:0002443","BP",11,"leukocyte mediated immunity",3,NA,5.44945723900532
"916","midnightblue",TRUE,0.00104,84,333,12,0.036,0.143,"GO:0002449","BP",11,"lymphocyte mediated immunity",4,NA,5.68365062650612
"917","midnightblue",TRUE,1.56e-39,960,333,103,0.309,0.107,"GO:0006955","BP",11,"immune response",2,NA,4.04411468291474
"918","midnightblue",TRUE,8.26e-07,108,333,17,0.051,0.157,"GO:0002250","BP",11,"adaptive immune response",3,NA,5.55359749825792
"919","midnightblue",TRUE,0.000798,82,333,12,0.036,0.146,"GO:0002460","BP",11,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",4,NA,5.69763686848086
"920","midnightblue",TRUE,0.000185,26,333,8,0.024,0.308,"GO:0019724","BP",11,"B cell mediated immunity",5,NA,6.86927429216386
"921","midnightblue",TRUE,0.00258,25,333,7,0.021,0.28,"GO:0016064","BP",11,"immunoglobulin mediated immune response",6,NA,6.91579430779875
"922","midnightblue",TRUE,0.0209,76,333,10,0.03,0.132,"GO:0006959","BP",11,"humoral immune response",3,NA,6.28401607361509
"923","midnightblue",TRUE,4.39e-23,683,333,69,0.207,0.101,"GO:0045087","BP",11,"innate immune response",3,NA,4.97671012381383
"924","midnightblue",TRUE,4.47e-07,104,333,17,0.051,0.163,"GO:0034341","BP",11,"response to interferon-gamma",4,NA,6.70222020750069
"925","midnightblue",TRUE,7.05e-07,93,333,16,0.048,0.172,"GO:0071346","BP",11,"cellular response to interferon-gamma",5,NA,7.18772802328239
"926","midnightblue",TRUE,8.68e-11,314,333,34,0.102,0.108,"GO:0002520","BP",11,"immune system development",2,NA,4.32731445292702
"927","midnightblue",TRUE,8.28e-11,295,333,33,0.099,0.112,"GO:0048534","BP",11,"hematopoietic or lymphoid organ development",3,NA,4.41905320036375
"928","midnightblue",TRUE,1.53e-10,283,333,32,0.096,0.113,"GO:0030097","BP",11,"hemopoiesis",4,NA,4.4817633286712
"929","midnightblue",TRUE,1.6e-05,147,333,18,0.054,0.122,"GO:0030099","BP",11,"myeloid cell differentiation",5,NA,5.21538461715892
"930","midnightblue",TRUE,0.00141,728,333,39,0.117,0.054,"GO:0051674","BP",11,"localization of cell",1,NA,3.74971666849752
"931","midnightblue",TRUE,0.00141,728,333,39,0.117,0.054,"GO:0048870","BP",11,"cell motility",2,NA,3.74971666849752
"932","midnightblue",TRUE,0.000263,682,333,39,0.117,0.057,"GO:0016477","BP",11,"cell migration",3,NA,3.81613111139653
"933","midnightblue",TRUE,1.52e-06,213,333,23,0.069,0.108,"GO:0050900","BP",11,"leukocyte migration",4,NA,5.25530122456436
"934","midnightblue",TRUE,0.000392,77,333,12,0.036,0.156,"GO:0097529","BP",11,"myeloid leukocyte migration",5,NA,5.99002483197005
"935","midnightblue",TRUE,0.0461,51,333,8,0.024,0.157,"GO:0097530","BP",11,"granulocyte migration",6,NA,6.55911936386002
"936","midnightblue",TRUE,0.0294,134,333,13,0.039,0.097,"GO:0060326","BP",11,"cell chemotaxis",4,NA,5.31112967411731
"937","midnightblue",TRUE,0.0171,91,333,11,0.033,0.121,"GO:0030595","BP",11,"leukocyte chemotaxis",5,NA,5.66303133930338
"938","midnightblue",TRUE,3.48e-09,747,333,51,0.153,0.068,"GO:0022610","BP",11,"biological adhesion",1,NA,3.80439764344866
"939","midnightblue",TRUE,2.69e-09,742,333,51,0.153,0.069,"GO:0007155","BP",11,"cell adhesion",2,NA,3.81613111139653
"940","midnightblue",TRUE,1.76e-09,431,333,38,0.114,0.088,"GO:0098609","BP",11,"cell-cell adhesion",3,NA,6.36300448493373
"941","midnightblue",TRUE,3.21e-10,3810,333,148,0.444,0.039,"GO:0023052","BP",11,"signaling",1,NA,2.12889798033647
"942","midnightblue",TRUE,1.14e-05,8727,333,248,0.745,0.028,"GO:0044699","BP",11,"single-organism process",1,NA,0.467394786483166
"943","midnightblue",TRUE,5.05e-09,403,333,36,0.108,0.089,"GO:0098602","BP",11,"single organism cell adhesion",2,NA,4.32196207618843
"944","midnightblue",TRUE,9.85e-09,370,333,34,0.102,0.092,"GO:0016337","BP",11,"single organismal cell-cell adhesion",3,NA,4.42692725679465
"945","midnightblue",TRUE,3.16e-11,217,333,29,0.087,0.134,"GO:0007159","BP",11,"leukocyte cell-cell adhesion",4,NA,4.87581160285946
"946","midnightblue",TRUE,3.59e-10,238,333,29,0.087,0.122,"GO:0034109","BP",11,"homotypic cell-cell adhesion",4,NA,4.80702515102439
"947","midnightblue",TRUE,1.11e-10,195,333,27,0.081,0.138,"GO:0070486","BP",11,"leukocyte aggregation",5,NA,4.9939817103225
"948","midnightblue",TRUE,5.81e-11,190,333,27,0.081,0.142,"GO:0071593","BP",11,"lymphocyte aggregation",6,NA,5.02225214426075
"949","midnightblue",TRUE,3e-10,3807,333,148,0.444,0.039,"GO:0044700","BP",11,"single organism signaling",2,NA,2.12969241930576
"950","midnightblue",TRUE,4.79e-05,3451,333,123,0.369,0.036,"GO:0032501","BP",11,"multicellular organismal process",1,NA,1.67871931335938
"951","midnightblue",TRUE,1e-05,3328,333,122,0.366,0.037,"GO:0044707","BP",11,"single-multicellular organism process",2,NA,1.69853206600742
"952","midnightblue",TRUE,6.03e-05,440,333,31,0.093,0.07,"GO:0050817","BP",11,"coagulation",3,NA,5.86597218330007
"953","midnightblue",TRUE,1.12e-08,351,333,33,0.099,0.094,"GO:0001816","BP",11,"cytokine production",3,NA,4.0347249425649
"954","midnightblue",TRUE,0.0361,36,333,7,0.021,0.194,"GO:0032602","BP",11,"chemokine production",4,NA,6.74144092065397
"955","midnightblue",TRUE,0.0246,47,333,8,0.024,0.17,"GO:0032637","BP",11,"interleukin-8 production",4,NA,6.5930209155357
"956","midnightblue",TRUE,6.83e-05,492,333,33,0.099,0.067,"GO:0050878","BP",11,"regulation of body fluid levels",3,NA,5.43852816847313
"957","midnightblue",TRUE,1.84e-05,442,333,32,0.096,0.072,"GO:0007599","BP",11,"hemostasis",4,NA,5.87434043297059
"958","midnightblue",TRUE,5.43e-05,438,333,31,0.093,0.071,"GO:0007596","BP",11,"blood coagulation",5,NA,5.88277930161645
"959","midnightblue",TRUE,6.94e-08,6417,333,205,0.616,0.032,"GO:0050789","BP",11,"regulation of biological process",1,NA,0.725625282682158
"960","midnightblue",TRUE,5.46e-12,3346,333,140,0.42,0.042,"GO:0048518","BP",11,"positive regulation of biological process",2,NA,1.55976973622525
"961","midnightblue",TRUE,9.43e-05,2241,333,89,0.267,0.04,"GO:0009893","BP",11,"positive regulation of metabolic process",3,NA,2.4128150627072
"962","midnightblue",TRUE,1.68e-13,2299,333,113,0.339,0.049,"GO:0048583","BP",11,"regulation of response to stimulus",2,NA,2.43332996893026
"963","midnightblue",TRUE,5.07e-05,1009,333,52,0.156,0.052,"GO:0080134","BP",11,"regulation of response to stress",3,NA,3.91058329029021
"964","midnightblue",TRUE,2.5e-09,502,333,41,0.123,0.082,"GO:0031347","BP",11,"regulation of defense response",4,NA,4.83635276611891
"965","midnightblue",TRUE,1.84e-17,1330,333,88,0.264,0.066,"GO:0048584","BP",11,"positive regulation of response to stimulus",3,NA,3.16629023186838
"966","midnightblue",TRUE,2.12e-09,292,333,31,0.093,0.106,"GO:0031349","BP",11,"positive regulation of defense response",4,NA,5.40643985392163
"967","midnightblue",TRUE,0.000578,1245,333,57,0.171,0.046,"GO:0051239","BP",11,"regulation of multicellular organismal process",2,NA,2.73483527273988
"968","midnightblue",TRUE,0.000118,689,333,40,0.12,0.058,"GO:0051240","BP",11,"positive regulation of multicellular organismal process",3,NA,3.42652790758883
"969","midnightblue",TRUE,6.97e-09,325,333,32,0.096,0.098,"GO:0001817","BP",11,"regulation of cytokine production",3,NA,4.09810703427145
"970","midnightblue",TRUE,0.0147,44,333,8,0.024,0.182,"GO:0032677","BP",11,"regulation of interleukin-8 production",4,NA,6.66447987951784
"971","midnightblue",TRUE,9.59e-08,221,333,25,0.075,0.113,"GO:0001819","BP",11,"positive regulation of cytokine production",4,NA,4.54421634331775
"972","midnightblue",TRUE,0.0157,32,333,7,0.021,0.219,"GO:0032757","BP",11,"positive regulation of interleukin-8 production",5,NA,6.98990227995247
"973","midnightblue",TRUE,0.0249,23,333,6,0.018,0.261,"GO:0032722","BP",11,"positive regulation of chemokine production",5,NA,7.18772802328239
"974","midnightblue",TRUE,2.39e-07,6055,333,195,0.586,0.032,"GO:0050794","BP",11,"regulation of cellular process",2,NA,0.900741125435726
"975","midnightblue",TRUE,3.27e-05,2907,333,109,0.327,0.037,"GO:0048522","BP",11,"positive regulation of cellular process",3,NA,1.81636351491936
"976","midnightblue",TRUE,0.0335,1869,333,70,0.21,0.037,"GO:0031325","BP",11,"positive regulation of cellular metabolic process",4,NA,2.60467564254792
"977","midnightblue",TRUE,6.58e-07,343,333,30,0.09,0.087,"GO:0030155","BP",11,"regulation of cell adhesion",3,NA,4.49436853759018
"978","midnightblue",TRUE,8.28e-06,194,333,21,0.063,0.108,"GO:0045785","BP",11,"positive regulation of cell adhesion",4,NA,5.11612965906358
"979","midnightblue",TRUE,1.86e-07,192,333,23,0.069,0.12,"GO:0022407","BP",11,"regulation of cell-cell adhesion",4,NA,5.03669282841555
"980","midnightblue",TRUE,3.37e-08,145,333,21,0.063,0.145,"GO:1903037","BP",11,"regulation of leukocyte cell-cell adhesion",5,NA,5.33045394694371
"981","midnightblue",TRUE,4.84e-07,150,333,20,0.06,0.133,"GO:0034110","BP",11,"regulation of homotypic cell-cell adhesion",5,NA,5.28748791106027
"982","midnightblue",TRUE,1.59e-07,126,333,19,0.057,0.151,"GO:0022409","BP",11,"positive regulation of cell-cell adhesion",5,NA,5.59086889305515
"983","midnightblue",TRUE,1.87e-08,112,333,19,0.057,0.17,"GO:1903039","BP",11,"positive regulation of leukocyte cell-cell adhesion",6,NA,5.77826660288097
"984","midnightblue",TRUE,1.87e-08,112,333,19,0.057,0.17,"GO:0034112","BP",11,"positive regulation of homotypic cell-cell adhesion",6,NA,5.75562412613121
"985","midnightblue",TRUE,1.25e-28,886,333,86,0.258,0.097,"GO:0002682","BP",11,"regulation of immune system process",2,NA,3.67898501505707
"986","midnightblue",TRUE,0.00596,239,333,19,0.057,0.079,"GO:0002697","BP",11,"regulation of immune effector process",3,NA,5.18119325241064
"987","midnightblue",TRUE,0.00423,64,333,10,0.03,0.156,"GO:0002703","BP",11,"regulation of leukocyte mediated immunity",4,NA,5.94393372476978
"988","midnightblue",TRUE,2.72e-28,580,333,70,0.21,0.121,"GO:0002684","BP",11,"positive regulation of immune system process",3,NA,4.10381318384831
"989","midnightblue",TRUE,0.00982,70,333,10,0.03,0.143,"GO:0002699","BP",11,"positive regulation of immune effector process",4,NA,5.76311479786036
"990","midnightblue",TRUE,5.6e-05,159,333,18,0.054,0.113,"GO:0002683","BP",11,"negative regulation of immune system process",3,NA,5.00097474581347
"991","midnightblue",TRUE,3.65e-22,607,333,64,0.192,0.105,"GO:0050776","BP",11,"regulation of immune response",3,NA,4.49436853759018
"992","midnightblue",TRUE,1.33e-22,449,333,56,0.168,0.125,"GO:0050778","BP",11,"positive regulation of immune response",4,NA,4.77293093968142
"993","midnightblue",TRUE,3.94e-20,395,333,50,0.15,0.127,"GO:0002253","BP",11,"activation of immune response",5,NA,5.30635639536465
"994","midnightblue",TRUE,4e-09,299,333,31,0.093,0.104,"GO:0045088","BP",11,"regulation of innate immune response",4,NA,5.38046436751837
"995","midnightblue",TRUE,2.03e-08,260,333,28,0.084,0.108,"GO:0045089","BP",11,"positive regulation of innate immune response",5,NA,5.61651132366849
"996","midnightblue",TRUE,1.06e-08,235,333,27,0.081,0.115,"GO:0002218","BP",11,"activation of innate immune response",6,NA,5.96211604385297
"997","midnightblue",TRUE,4e-06,135,333,18,0.054,0.133,"GO:1903706","BP",11,"regulation of hemopoiesis",3,NA,5.246292154622
"998","midnightblue",TRUE,0.0127,72,333,10,0.03,0.139,"GO:1903708","BP",11,"positive regulation of hemopoiesis",4,NA,5.94393372476978
"999","midnightblue",TRUE,1.04e-05,82,333,14,0.042,0.171,"GO:0045637","BP",11,"regulation of myeloid cell differentiation",4,NA,5.83318236047708
"1000","midnightblue",TRUE,0.0361,36,333,7,0.021,0.194,"GO:0045638","BP",11,"negative regulation of myeloid cell differentiation",5,NA,6.61041265824757
"1001","midnightblue",TRUE,0.0122,1780,333,69,0.207,0.039,"GO:0023051","BP",11,"regulation of signaling",2,NA,2.65613710308402
"1002","midnightblue",TRUE,0.000437,927,333,47,0.141,0.051,"GO:0023056","BP",11,"positive regulation of signaling",3,NA,3.47415595657808
"1003","midnightblue",TRUE,0.000383,7891,333,225,0.676,0.029,"GO:0044763","BP",11,"single-organism cellular process",1,NA,0.827073423930956
"1004","midnightblue",TRUE,3.54e-09,3957,333,149,0.447,0.038,"GO:0007154","BP",11,"cell communication",2,NA,2.11040807514015
"1005","midnightblue",TRUE,0.0037,1030,333,48,0.144,0.047,"GO:0010647","BP",11,"positive regulation of cell communication",3,NA,3.4688347733648
"1006","midnightblue",TRUE,5.46e-13,3439,333,145,0.435,0.042,"GO:0007165","BP",11,"signal transduction",3,NA,2.24207579356286
"1007","midnightblue",TRUE,7.78e-17,1724,333,101,0.303,0.059,"GO:0007166","BP",11,"cell surface receptor signaling pathway",4,NA,3.01286009968848
"1008","midnightblue",TRUE,0.0121,143,333,14,0.042,0.098,"GO:0097191","BP",11,"extrinsic apoptotic signaling pathway",5,NA,5.60360791883258
"1009","midnightblue",TRUE,9.43e-13,305,333,36,0.108,0.118,"GO:0019221","BP",11,"cytokine-mediated signaling pathway",5,NA,5.41702196325217
"1010","midnightblue",TRUE,1.17e-06,70,333,14,0.042,0.2,"GO:0060333","BP",11,"interferon-gamma-mediated signaling pathway",6,NA,8.25556865328375
"1011","midnightblue",TRUE,4.63e-06,1675,333,76,0.228,0.045,"GO:0035556","BP",11,"intracellular signal transduction",4,NA,3.13322936960749
"1012","midnightblue",TRUE,0.000509,1598,333,68,0.204,0.043,"GO:0009966","BP",11,"regulation of signal transduction",4,NA,2.75431044273902
"1013","midnightblue",TRUE,7.58e-05,962,333,50,0.15,0.052,"GO:1902531","BP",11,"regulation of intracellular signal transduction",5,NA,3.31003769693475
"1014","midnightblue",TRUE,2.02e-18,431,333,50,0.15,0.116,"GO:0002764","BP",11,"immune response-regulating signaling pathway",4,NA,5.42235530922753
"1015","midnightblue",TRUE,9.19e-19,354,333,46,0.138,0.13,"GO:0002757","BP",11,"immune response-activating signal transduction",5,NA,5.4886779521586
"1016","midnightblue",TRUE,5.7e-09,229,333,27,0.081,0.118,"GO:0002758","BP",11,"innate immune response-activating signal transduction",6,NA,6.04829374009403
"1017","midnightblue",TRUE,6.53e-08,150,333,21,0.063,0.14,"GO:0002221","BP",11,"pattern recognition receptor signaling pathway",7,NA,6.06849644741154
"1018","midnightblue",TRUE,1.89e-06,129,333,18,0.054,0.14,"GO:0002224","BP",11,"toll-like receptor signaling pathway",8,NA,6.43395622090601
"1019","midnightblue",TRUE,0.00702,100,333,12,0.036,0.12,"GO:0034142","BP",11,"toll-like receptor 4 signaling pathway",9,NA,7.5624214727238
"1020","midnightblue",TRUE,3.47e-11,323,333,35,0.105,0.108,"GO:0002768","BP",11,"immune response-regulating cell surface receptor signaling pathway",5,NA,6.17612711160391
"1021","midnightblue",TRUE,0.00127,195,333,18,0.054,0.092,"GO:0038093","BP",11,"Fc receptor signaling pathway",6,NA,9.26716956496223
"1022","midnightblue",TRUE,3.78e-11,235,333,30,0.09,0.128,"GO:0002429","BP",11,"immune response-activating cell surface receptor signaling pathway",6,NA,6.30965850422843
"1023","midnightblue",TRUE,6.4e-10,106,333,20,0.06,0.189,"GO:0050851","BP",11,"antigen receptor-mediated signaling pathway",7,NA,6.44877130669115
"1024","midnightblue",TRUE,0.00119,85,333,12,0.036,0.141,"GO:0050852","BP",11,"T cell receptor signaling pathway",8,NA,7.01587776635573
"1025","midnightblue",TRUE,4.38e-08,29,333,11,0.033,0.379,"GO:0050853","BP",11,"B cell receptor signaling pathway",8,NA,7.35762706007779
"1026","midnightblue",TRUE,0.000177,870,333,46,0.138,0.053,"GO:0009967","BP",11,"positive regulation of signal transduction",4,NA,3.55343675945286
"1027","midnightblue",TRUE,2.61e-05,548,333,36,0.108,0.066,"GO:1902533","BP",11,"positive regulation of intracellular signal transduction",5,NA,3.95150356007958
"1028","midnightblue",TRUE,2.49e-18,508,333,54,0.162,0.106,"GO:0001775","BP",11,"cell activation",2,NA,4.26322325901677
"1029","midnightblue",TRUE,6.21e-18,320,333,43,0.129,0.134,"GO:0045321","BP",11,"leukocyte activation",3,NA,4.42298247850364
"1030","midnightblue",TRUE,0.000131,70,333,12,0.036,0.171,"GO:0002274","BP",11,"myeloid leukocyte activation",4,NA,6.2226471272388
"1031","midnightblue",TRUE,0.0249,23,333,6,0.018,0.261,"GO:0045576","BP",11,"mast cell activation",5,NA,7.43458810121392
"1032","midnightblue",TRUE,1.03e-16,262,333,38,0.114,0.145,"GO:0046649","BP",11,"lymphocyte activation",4,NA,4.6132092148047
"1033","midnightblue",TRUE,2.95e-06,88,333,15,0.045,0.17,"GO:0042113","BP",11,"B cell activation",5,NA,5.98063509162021
"1034","midnightblue",TRUE,5.81e-11,190,333,27,0.081,0.142,"GO:0070489","BP",11,"T cell aggregation",4,NA,5.02584281239148
"1035","midnightblue",TRUE,5.81e-11,190,333,27,0.081,0.142,"GO:0042110","BP",11,"T cell activation",5,NA,5.02584281239148
"1036","midnightblue",TRUE,1.04e-12,222,333,31,0.093,0.14,"GO:0050865","BP",11,"regulation of cell activation",3,NA,4.84232293310542
"1037","midnightblue",TRUE,6.51e-13,203,333,30,0.09,0.148,"GO:0002694","BP",11,"regulation of leukocyte activation",4,NA,4.92012264918437
"1038","midnightblue",TRUE,1.73e-12,180,333,28,0.084,0.156,"GO:0051249","BP",11,"regulation of lymphocyte activation",5,NA,5.04033581969405
"1039","midnightblue",TRUE,4.4e-07,44,333,12,0.036,0.273,"GO:0050864","BP",11,"regulation of B cell activation",6,NA,6.66447987951784
"1040","midnightblue",TRUE,1.35e-07,140,333,20,0.06,0.143,"GO:0050863","BP",11,"regulation of T cell activation",6,NA,5.36519689538758
"1041","midnightblue",TRUE,0.00774,29,333,7,0.021,0.241,"GO:0046634","BP",11,"regulation of alpha-beta T cell activation",7,NA,6.76164362797149
"1042","midnightblue",TRUE,0.0382,15,333,5,0.015,0.333,"GO:0033003","BP",11,"regulation of mast cell activation",5,NA,7.76309216818595
"1043","midnightblue",TRUE,4.11e-07,77,333,15,0.045,0.195,"GO:0002263","BP",11,"cell activation involved in immune response",3,NA,5.90853179771887
"1044","midnightblue",TRUE,2.76e-07,75,333,15,0.045,0.2,"GO:0002366","BP",11,"leukocyte activation involved in immune response",4,NA,5.91726547768762
"1045","midnightblue",TRUE,0.00458,27,333,7,0.021,0.259,"GO:0002275","BP",11,"myeloid cell activation involved in immune response",5,NA,7.04254601343789
"1046","midnightblue",TRUE,0.0246,47,333,8,0.024,0.17,"GO:0002285","BP",11,"lymphocyte activation involved in immune response",5,NA,6.33597581254581
"1047","midnightblue",TRUE,4.28e-13,157,333,27,0.081,0.172,"GO:0050867","BP",11,"positive regulation of cell activation",3,NA,5.34025794704033
"1048","midnightblue",TRUE,1.54e-12,151,333,26,0.078,0.172,"GO:0002696","BP",11,"positive regulation of leukocyte activation",4,NA,5.3753492668516
"1049","midnightblue",TRUE,1.41e-11,137,333,24,0.072,0.175,"GO:0051251","BP",11,"positive regulation of lymphocyte activation",5,NA,5.45496689481629
"1050","midnightblue",TRUE,0.00239,47,333,9,0.027,0.191,"GO:0031294","BP",11,"lymphocyte costimulation",6,NA,8.25556865328375
"1051","midnightblue",TRUE,0.000258,27,333,8,0.024,0.296,"GO:0050871","BP",11,"positive regulation of B cell activation",6,NA,7.06994498762601
"1052","midnightblue",TRUE,1.34e-08,110,333,19,0.057,0.173,"GO:0050870","BP",11,"positive regulation of T cell activation",6,NA,5.79365152172044
"1053","midnightblue",TRUE,0.00239,47,333,9,0.027,0.191,"GO:0031295","BP",11,"T cell costimulation",7,NA,8.25556865328375
"1054","midnightblue",TRUE,0.0124,1746,333,68,0.204,0.039,"GO:0010604","BP",11,"positive regulation of macromolecule metabolic process",1,NA,2.70014557952169
"1055","midnightblue",TRUE,4.75e-08,104,333,18,0.054,0.173,"GO:0070661","BP",11,"leukocyte proliferation",1,NA,5.61651132366849
"1056","midnightblue",TRUE,2.97e-07,88,333,16,0.048,0.182,"GO:0070663","BP",11,"regulation of leukocyte proliferation",2,NA,5.77066200349575
"1057","midnightblue",TRUE,1.39e-08,97,333,18,0.054,0.186,"GO:0032943","BP",11,"mononuclear cell proliferation",2,NA,5.66985730437378
"1058","midnightblue",TRUE,1.42e-07,84,333,16,0.048,0.19,"GO:0032944","BP",11,"regulation of mononuclear cell proliferation",3,NA,5.80927683962353
"1059","midnightblue",TRUE,9.57e-09,95,333,18,0.054,0.189,"GO:0046651","BP",11,"lymphocyte proliferation",3,NA,5.69763686848086
"1060","midnightblue",TRUE,1.18e-07,83,333,16,0.048,0.193,"GO:0050670","BP",11,"regulation of lymphocyte proliferation",4,NA,5.8412795707097
"1061","midnightblue",TRUE,0.00111,32,333,8,0.024,0.25,"GO:0042100","BP",11,"B cell proliferation",4,NA,6.96458447196818
"1062","midnightblue",TRUE,0.000354,28,333,8,0.024,0.286,"GO:0030888","BP",11,"regulation of B cell proliferation",5,NA,7.18772802328239
"1063","midnightblue",TRUE,0.000391,63,333,11,0.033,0.175,"GO:0042098","BP",11,"T cell proliferation",4,NA,6.16482755634998
"1064","midnightblue",TRUE,0.0111,56,333,9,0.027,0.161,"GO:0042129","BP",11,"regulation of T cell proliferation",5,NA,6.25901477140968
"1065","midnightblue",TRUE,0.00239,47,333,9,0.027,0.191,"GO:0042107","BP",11,"cytokine metabolic process",1,NA,6.18755580742753
"1066","midnightblue",TRUE,0.00239,47,333,9,0.027,0.191,"GO:0042089","BP",11,"cytokine biosynthetic process",2,NA,6.19911662982861
"1067","midnightblue",TRUE,0.0106,12,333,5,0.015,0.417,"GO:0042095","BP",11,"interferon-gamma biosynthetic process",3,NA,8.4562393487459
"1068","midnightblue",TRUE,0.0147,44,333,8,0.024,0.182,"GO:0042035","BP",11,"regulation of cytokine biosynthetic process",3,NA,6.25901477140968
"1069","midnightblue",TRUE,0.00951,1392,333,58,0.174,0.042,"GO:0050790","BP",11,"regulation of catalytic activity",1,NA,3.31522577601653
"1070","midnightblue",TRUE,0.00305,751,333,39,0.117,0.052,"GO:0051336","BP",11,"regulation of hydrolase activity",2,NA,4.0347249425649
"1071","midnightblue",TRUE,3.6e-05,911,333,49,0.147,0.054,"GO:0043085","BP",11,"positive regulation of catalytic activity",2,NA,3.82258969143594
"1072","midnightblue",TRUE,8.78e-06,501,333,35,0.105,0.07,"GO:0051345","BP",11,"positive regulation of hydrolase activity",3,NA,4.54644103833986
"1073","midnightblue",TRUE,0.0235,94,333,11,0.033,0.117,"GO:0031638","BP",11,"zymogen activation",1,NA,6.18755580742753
"1074","midnightblue",TRUE,0.0434,376,333,23,0.069,0.061,"GO:0008284","BP",11,"positive regulation of cell proliferation",1,NA,4.38816271334441
"1075","midnightblue",TRUE,1.4e-05,58,333,12,0.036,0.207,"GO:0070665","BP",11,"positive regulation of leukocyte proliferation",2,NA,6.2108126695918
"1076","midnightblue",TRUE,0.000109,56,333,11,0.033,0.196,"GO:0032946","BP",11,"positive regulation of mononuclear cell proliferation",3,NA,6.23462331828552
"1077","midnightblue",TRUE,8.94e-05,55,333,11,0.033,0.2,"GO:0050671","BP",11,"positive regulation of lymphocyte proliferation",4,NA,6.27143729140824
"1078","midnightblue",TRUE,0.00368,37,333,8,0.024,0.216,"GO:0042102","BP",11,"positive regulation of T cell proliferation",5,NA,6.70222020750069
"1079","midnightblue",TRUE,0.0188,22,333,6,0.018,0.273,"GO:0032755","BP",11,"positive regulation of interleukin-6 production",1,NA,7.25226654441996
"1080","midnightblue",TRUE,0.00477,946,333,45,0.135,0.048,"GO:0051247","BP",11,"positive regulation of protein metabolic process",1,NA,3.56589022052414
"1081","midnightblue",TRUE,0.0295,888,333,41,0.123,0.046,"GO:0032270","BP",11,"positive regulation of cellular protein metabolic process",2,NA,3.68179532135633
"1082","midnightblue",TRUE,0.00258,25,333,7,0.021,0.28,"GO:0042108","BP",11,"positive regulation of cytokine biosynthetic process",2,NA,6.64613074084965
"1083","midnightblue",TRUE,1.8e-10,183,333,26,0.078,0.142,"GO:0002521","BP",11,"leukocyte differentiation",1,NA,5.00448968792091
"1084","midnightblue",TRUE,4.22e-05,91,333,14,0.042,0.154,"GO:1902105","BP",11,"regulation of leukocyte differentiation",2,NA,5.68365062650612
"1085","midnightblue",TRUE,0.0242,34,333,7,0.021,0.206,"GO:1902106","BP",11,"negative regulation of leukocyte differentiation",2,NA,6.76164362797149
"1086","midnightblue",TRUE,0.000198,87,333,13,0.039,0.149,"GO:0002573","BP",11,"myeloid leukocyte differentiation",2,NA,5.90853179771887
"1087","midnightblue",TRUE,0.0382,15,333,5,0.015,0.333,"GO:0030851","BP",11,"granulocyte differentiation",3,NA,7.5624214727238
"1088","midnightblue",TRUE,0.00239,47,333,9,0.027,0.191,"GO:0002761","BP",11,"regulation of myeloid leukocyte differentiation",3,NA,6.54259006190881
"1089","midnightblue",TRUE,0.000674,21,333,7,0.021,0.333,"GO:0002762","BP",11,"negative regulation of myeloid leukocyte differentiation",3,NA,7.47541009573417
"1090","midnightblue",TRUE,0.0144,107,333,12,0.036,0.112,"GO:0030098","BP",11,"lymphocyte differentiation",2,NA,5.60360791883258
"1091","midnightblue",TRUE,0.00749,68,333,10,0.03,0.147,"GO:0002685","BP",11,"regulation of leukocyte migration",1,NA,5.92607610736978
"1092","midnightblue",TRUE,0.0174,59,333,9,0.027,0.153,"GO:0071222","BP",11,"cellular response to lipopolysaccharide",1,NA,6.34939883287795
"1093","midnightblue",TRUE,0.0231,112,333,12,0.036,0.107,"GO:0010952","BP",11,"positive regulation of peptidase activity",1,NA,5.88277930161645
