"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"1082","red",TRUE,1.7e-08,4898,565,265,0.469,0.054,"GO:0016020","CC",1,"membrane",2,NA,1.71601259251274
"1083","red",TRUE,0.00138,956,565,68,0.12,0.071,"GO:0098805","CC",1,"whole membrane",3,NA,NA
"1084","red",TRUE,0.000173,2830,565,160,0.283,0.057,"GO:0005576","CC",1,"extracellular region",2,NA,2.05329264294009
"1085","red",TRUE,0.00783,9915,565,430,0.761,0.043,"GO:0005623","CC",1,"cell",2,NA,0.275255071864458
"1086","red",TRUE,4.96e-05,2668,565,155,0.274,0.058,"GO:0044421","CC",1,"extracellular region part",2,NA,2.08013464532657
"1087","red",TRUE,6.09e-05,2216,565,134,0.237,0.06,"GO:0043230","CC",1,"extracellular organelle",3,NA,2.39621401838465
"1088","red",TRUE,7.72e-05,2203,565,133,0.235,0.06,"GO:0065010","CC",1,"extracellular membrane-bounded organelle",4,NA,2.39621401838465
"1089","red",TRUE,0.000325,2565,565,147,0.26,0.057,"GO:0044425","CC",1,"membrane part",2,NA,2.67907680440048
"1090","red",TRUE,1.94e-05,222,565,29,0.051,0.131,"GO:0098552","CC",1,"side of membrane",3,NA,5.48291807014436
"1091","red",TRUE,0.0208,21,565,7,0.012,0.333,"GO:0098576","CC",1,"lumenal side of membrane",4,NA,8.52744050786779
"1092","red",TRUE,0.0208,21,565,7,0.012,0.333,"GO:0098553","CC",1,"lumenal side of endoplasmic reticulum membrane",5,NA,8.52744050786779
"1093","red",TRUE,0.00566,9895,565,430,0.761,0.043,"GO:0044464","CC",1,"cell part",2,NA,0.27551579406643
"1094","red",TRUE,1.33e-05,376,565,40,0.071,0.106,"GO:0009986","CC",1,"cell surface",3,NA,4.24155773374681
"1095","red",TRUE,4.96e-14,2845,565,193,0.342,0.068,"GO:0071944","CC",1,"cell periphery",3,NA,2.51128334816943
"1096","red",TRUE,1.08e-13,2802,565,190,0.336,0.068,"GO:0005886","CC",1,"plasma membrane",3,NA,2.55405507415971
"1097","red",TRUE,6.62e-06,1500,565,103,0.182,0.069,"GO:0044459","CC",1,"plasma membrane part",4,NA,3.2682105300278
"1098","red",TRUE,2.17e-08,2596,565,164,0.29,0.063,"GO:0031982","CC",1,"vesicle",1,NA,2.18561255943488
"1099","red",TRUE,2.49e-08,2536,565,161,0.285,0.063,"GO:0031988","CC",1,"membrane-bounded vesicle",2,NA,2.24642064392634
"1100","red",TRUE,6.09e-05,2216,565,134,0.237,0.06,"GO:1903561","CC",1,"extracellular vesicle",2,NA,2.39693891874259
"1101","red",TRUE,7.72e-05,2203,565,133,0.235,0.06,"GO:0070062","CC",1,"extracellular exosome",3,NA,2.39730156607205
"1102","red",TRUE,0.00498,287,565,29,0.051,0.101,"GO:0098797","CC",1,"plasma membrane protein complex",1,NA,NA
"1103","red",TRUE,4.71e-06,12,565,8,0.014,0.667,"GO:0042611","CC",1,"MHC protein complex",2,NA,7.18370576116669
"1104","red",TRUE,9.65e-06,9,565,7,0.012,0.778,"GO:0042613","CC",1,"MHC class II protein complex",3,NA,7.61114977599363
"1105","red",TRUE,0.00219,558,565,46,0.081,0.082,"GO:0031410","CC",1,"cytoplasmic vesicle",1,NA,4.08871852951736
"1106","red",TRUE,0.00413,300,565,30,0.053,0.1,"GO:0044433","CC",1,"cytoplasmic vesicle part",2,NA,5.63706874997162
"1107","red",TRUE,2.99e-06,372,565,41,0.073,0.11,"GO:0005773","CC",1,"vacuole",1,NA,4.49025435948564
"1108","red",TRUE,0.000172,259,565,30,0.053,0.116,"GO:0044437","CC",1,"vacuolar part",2,NA,5.14871598205769
"1109","red",TRUE,0.000547,201,565,25,0.044,0.124,"GO:0005774","CC",1,"vacuolar membrane",3,NA,5.16590838259806
"1110","red",TRUE,7.71e-07,327,565,39,0.069,0.119,"GO:0000323","CC",1,"lytic vacuole",2,NA,4.62884052277178
"1111","red",TRUE,7.71e-07,327,565,39,0.069,0.119,"GO:0005764","CC",1,"lysosome",3,NA,4.62884052277178
"1112","red",TRUE,0.00389,7,565,5,0.009,0.714,"GO:0036019","CC",1,"endolysosome",4,NA,Inf
"1113","red",TRUE,0.000755,177,565,23,0.041,0.13,"GO:0005765","CC",1,"lysosomal membrane",4,NA,5.24402616186202
"1114","red",TRUE,0.00293,511,565,43,0.076,0.084,"GO:0016023","CC",1,"cytoplasmic membrane-bounded vesicle",1,NA,4.24155773374681
"1115","red",TRUE,2.86e-05,161,565,24,0.042,0.149,"GO:0030139","CC",1,"endocytic vesicle",2,NA,5.98846663680951
"1116","red",TRUE,8.06e-05,50,565,13,0.023,0.26,"GO:0045335","CC",1,"phagocytic vesicle",3,NA,6.76385191560643
"1117","red",TRUE,0.000931,92,565,16,0.028,0.174,"GO:0030666","CC",1,"endocytic vesicle membrane",3,NA,8.23975843541601
"1118","red",TRUE,0.0208,21,565,7,0.012,0.333,"GO:0071556","CC",1,"integral component of lumenal side of endoplasmic reticulum membrane",1,NA,8.52744050786779
"1119","red",TRUE,0.00594,455,565,39,0.069,0.086,"GO:0042803","MF",12,"protein homodimerization activity",1,NA,4.02294277659225
"1120","red",TRUE,0.011,8799,565,389,0.688,0.044,"GO:0005488","MF",2,"binding",1,NA,0.278529033833506
"1121","red",TRUE,0.000201,45,565,12,0.021,0.267,"GO:0003823","MF",2,"antigen binding",2,NA,6.10872013672117
"1122","red",TRUE,0.0288,7841,565,351,0.621,0.045,"GO:0005515","MF",2,"protein binding",2,NA,0.556417711578738
"1123","red",TRUE,0.034,810,565,56,0.099,0.069,"GO:0005102","MF",2,"receptor binding",3,NA,3.24700363458538
"1124","red",TRUE,0.0309,59,565,11,0.019,0.186,"GO:0016298","MF",9,"lipase activity",1,NA,6.19727353406261
"1125","red",TRUE,2.3e-05,859,565,68,0.12,0.079,"GO:0060089","MF",3,"molecular transducer activity",1,NA,3.8180703942764
"1126","red",TRUE,8.07e-05,687,565,57,0.101,0.083,"GO:0004872","MF",3,"receptor activity",2,NA,3.99594217477374
"1127","red",TRUE,0.000992,740,565,57,0.101,0.077,"GO:0004871","MF",3,"signal transducer activity",2,NA,3.93050753887352
"1128","red",TRUE,0.00663,563,565,45,0.08,0.08,"GO:0038023","MF",3,"signaling receptor activity",3,NA,4.13181823435752
"1129","grey60",TRUE,0.000909,7129,858,487,0.568,0.068,"GO:0008152","BP",1,"metabolic process",1,NA,1.09105922272488
"1130","grey60",TRUE,2.61e-06,6333,858,455,0.53,0.072,"GO:0044238","BP",1,"primary metabolic process",2,NA,1.35036207402462
"1131","grey60",TRUE,4.18e-05,6615,858,465,0.542,0.07,"GO:0071704","BP",1,"organic substance metabolic process",2,NA,1.24542089527368
"1132","grey60",TRUE,6.21e-05,5543,858,400,0.466,0.072,"GO:0043170","BP",1,"macromolecule metabolic process",3,NA,1.42116638675389
"1133","grey60",TRUE,0.00104,2500,858,201,0.234,0.08,"GO:0043412","BP",1,"macromolecule modification",4,NA,2.51841001747055
"1134","grey60",TRUE,1.14e-08,3463,858,288,0.336,0.083,"GO:0019538","BP",1,"protein metabolic process",4,NA,2.18252411918334
"1135","grey60",TRUE,0.0217,938,858,87,0.101,0.093,"GO:0006508","BP",1,"proteolysis",5,NA,3.9726092472919
"1136","grey60",TRUE,2e-04,2416,858,199,0.232,0.082,"GO:0036211","BP",1,"protein modification process",5,NA,2.55512507989306
"1137","grey60",TRUE,0.000194,3577,858,275,0.321,0.077,"GO:0044710","BP",1,"single-organism metabolic process",2,NA,2.28779154230712
"1138","grey60",TRUE,0.00612,1538,858,132,0.154,0.086,"GO:0009056","BP",1,"catabolic process",2,NA,3.37690752336341
"1139","grey60",TRUE,0.00383,1227,858,111,0.129,0.09,"GO:1901575","BP",1,"organic substance catabolic process",3,NA,3.6513079716785
"1140","grey60",TRUE,0.000185,850,858,88,0.103,0.104,"GO:0009057","BP",1,"macromolecule catabolic process",4,NA,4.05905046633234
"1141","grey60",TRUE,8.45e-08,576,858,75,0.087,0.13,"GO:0030163","BP",1,"protein catabolic process",5,NA,4.42298247850364
"1142","grey60",TRUE,0.00696,3912,858,287,0.334,0.073,"GO:0071840","BP",1,"cellular component organization or biogenesis",1,NA,1.96957055877488
"1143","grey60",TRUE,0.00357,3851,858,285,0.332,0.074,"GO:0016043","BP",1,"cellular component organization",2,NA,1.9854398449633
"1144","grey60",TRUE,0.0444,1541,858,128,0.149,0.083,"GO:0043933","BP",1,"macromolecular complex subunit organization",3,NA,3.11496892666865
"1145","grey60",TRUE,4.78e-07,2317,858,204,0.238,0.088,"GO:0006996","BP",1,"organelle organization",3,NA,2.57446566739696
"1146","grey60",TRUE,1.43e-11,507,858,77,0.09,0.152,"GO:0007005","BP",1,"mitochondrion organization",4,NA,4.32374302055942
"1147","grey60",TRUE,1.19e-05,727,858,82,0.096,0.113,"GO:0061024","BP",1,"membrane organization",3,NA,4.27843910625402
"1148","grey60",TRUE,0.0323,1115,858,99,0.115,0.089,"GO:0044711","BP",1,"single-organism biosynthetic process",1,NA,3.94660158947937
"1149","grey60",TRUE,0.0023,1596,858,138,0.161,0.086,"GO:1902589","BP",1,"single-organism organelle organization",1,NA,2.98864814079638
"1150","grey60",TRUE,7.11e-06,1437,858,137,0.16,0.095,"GO:1901564","BP",1,"organonitrogen compound metabolic process",1,NA,3.94782483122211
"1151","grey60",TRUE,0.000961,869,858,87,0.101,0.1,"GO:1901566","BP",1,"organonitrogen compound biosynthetic process",2,NA,4.92336414310854
"1152","grey60",TRUE,0.00403,586,858,63,0.073,0.108,"GO:0009894","BP",1,"regulation of catabolic process",1,NA,4.31310462235436
"1153","grey60",TRUE,0.00729,363,858,44,0.051,0.121,"GO:0009896","BP",1,"positive regulation of catabolic process",2,NA,5.23292892680983
"1154","grey60",TRUE,0.0224,308,858,38,0.044,0.123,"GO:0042176","BP",1,"regulation of protein catabolic process",2,NA,5.23292892680983
"1155","grey60",TRUE,0.00129,180,858,29,0.034,0.161,"GO:0045732","BP",1,"positive regulation of protein catabolic process",3,NA,5.93496505478702
"1156","grey60",TRUE,0.0159,214,858,30,0.035,0.14,"GO:0032984","BP",1,"macromolecular complex disassembly",1,NA,6.08911573461428
"1157","grey60",TRUE,0.015,597,858,62,0.072,0.104,"GO:0044802","BP",1,"single-organism membrane organization",1,NA,4.42495292249093
"1158","grey60",TRUE,3.72e-07,6529,858,471,0.549,0.072,"GO:0044237","BP",1,"cellular metabolic process",1,NA,1.25366088916061
"1159","grey60",TRUE,7.06e-07,5206,858,390,0.455,0.075,"GO:0044260","BP",1,"cellular macromolecule metabolic process",2,NA,1.54792866847206
"1160","grey60",TRUE,1.21e-11,3194,858,282,0.329,0.088,"GO:0044267","BP",1,"cellular protein metabolic process",3,NA,2.30350665404179
"1161","grey60",TRUE,2e-04,2416,858,199,0.232,0.082,"GO:0006464","BP",1,"cellular protein modification process",4,NA,2.55512507989306
"1162","grey60",TRUE,7.56e-08,632,858,80,0.093,0.127,"GO:0070647","BP",1,"protein modification by small protein conjugation or removal",5,NA,3.95642967841563
"1163","grey60",TRUE,3.25e-05,548,858,66,0.077,0.12,"GO:0032446","BP",1,"protein modification by small protein conjugation",6,NA,4.17649156319243
"1164","grey60",TRUE,6.42e-06,469,858,61,0.071,0.13,"GO:0016567","BP",1,"protein ubiquitination",7,NA,4.26490252053649
"1165","grey60",TRUE,0.00052,163,858,28,0.033,0.172,"GO:0000209","BP",1,"protein polyubiquitination",8,NA,5.41171691102247
"1166","grey60",TRUE,0.0317,189,858,27,0.031,0.143,"GO:0031396","BP",1,"regulation of protein ubiquitination",8,NA,5.69061929582221
"1167","grey60",TRUE,0.0301,127,858,21,0.024,0.165,"GO:0031398","BP",1,"positive regulation of protein ubiquitination",8,NA,6.30965850422843
"1168","grey60",TRUE,0.000145,1341,858,125,0.146,0.093,"GO:0044248","BP",1,"cellular catabolic process",2,NA,3.49963012450327
"1169","grey60",TRUE,0.00828,523,858,57,0.066,0.109,"GO:0031329","BP",1,"regulation of cellular catabolic process",3,NA,4.47551981203152
"1170","grey60",TRUE,3.25e-06,695,858,81,0.094,0.117,"GO:0044265","BP",1,"cellular macromolecule catabolic process",3,NA,4.23673164356979
"1171","grey60",TRUE,1.18e-08,434,858,64,0.075,0.147,"GO:0043632","BP",1,"modification-dependent macromolecule catabolic process",4,NA,4.86350375518486
"1172","grey60",TRUE,5.84e-09,491,858,70,0.082,0.143,"GO:0044257","BP",1,"cellular protein catabolic process",4,NA,4.63730676638376
"1173","grey60",TRUE,0.0276,231,858,31,0.036,0.134,"GO:1903362","BP",1,"regulation of cellular protein catabolic process",5,NA,5.69061929582221
"1174","grey60",TRUE,1.27e-07,469,858,65,0.076,0.139,"GO:0051603","BP",1,"proteolysis involved in cellular protein catabolic process",5,NA,4.70542893690147
"1175","grey60",TRUE,0.00915,219,858,31,0.036,0.142,"GO:1903050","BP",1,"regulation of proteolysis involved in cellular protein catabolic process",6,NA,5.74818914764369
"1176","grey60",TRUE,1.39e-05,345,858,49,0.057,0.142,"GO:0010498","BP",1,"proteasomal protein catabolic process",6,NA,5.14407558945414
"1177","grey60",TRUE,6.3e-09,428,858,64,0.075,0.15,"GO:0019941","BP",1,"modification-dependent protein catabolic process",6,NA,4.87581160285946
"1178","grey60",TRUE,1.01e-08,422,858,63,0.073,0.149,"GO:0006511","BP",1,"ubiquitin-dependent protein catabolic process",7,NA,4.88514293028834
"1179","grey60",TRUE,2.51e-06,328,858,49,0.057,0.149,"GO:0043161","BP",1,"proteasome-mediated ubiquitin-dependent protein catabolic process",8,NA,5.26896886329303
"1180","grey60",TRUE,0.0179,95,858,18,0.021,0.189,"GO:0031145","BP",1,"anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process",9,NA,7.25226654441996
"1181","grey60",TRUE,0.00226,136,858,24,0.028,0.176,"GO:0042787","BP",1,"protein ubiquitination involved in ubiquitin-dependent protein catabolic process",8,NA,6.68317201252999
"1182","grey60",TRUE,0.0433,74,858,15,0.017,0.203,"GO:2000058","BP",1,"regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process",9,NA,7.8202505820259
"1183","grey60",TRUE,1.07e-05,580,858,70,0.082,0.121,"GO:0043603","BP",1,"cellular amide metabolic process",1,NA,5.55971372527535
"1184","grey60",TRUE,2.15e-06,445,858,60,0.07,0.135,"GO:0043604","BP",1,"amide biosynthetic process",2,NA,7.04254601343789
"1185","grey60",TRUE,4.35e-06,487,858,63,0.073,0.129,"GO:0006518","BP",1,"peptide metabolic process",2,NA,6.2226471272388
"1186","grey60",TRUE,3.67e-07,415,858,59,0.069,0.142,"GO:0043043","BP",1,"peptide biosynthetic process",3,NA,8.08851456862058
"1187","grey60",TRUE,8.17e-08,400,858,59,0.069,0.147,"GO:0006412","BP",1,"translation",4,NA,5.22411829712768
"1188","grey60",TRUE,0.000121,200,858,33,0.038,0.165,"GO:0006413","BP",1,"translational initiation",5,NA,6.41935742148486
"1189","grey60",TRUE,2.34e-08,100,858,27,0.031,0.27,"GO:0032543","BP",1,"mitochondrial translation",5,NA,7.5624214727238
"1190","grey60",TRUE,4.37e-07,76,858,22,0.026,0.289,"GO:0070124","BP",1,"mitochondrial translational initiation",6,NA,9.96031674552217
"1191","grey60",TRUE,0.0188,205,858,29,0.034,0.141,"GO:0043241","BP",1,"protein complex disassembly",1,NA,6.2226471272388
"1192","grey60",TRUE,0.0288,188,858,27,0.031,0.144,"GO:0043624","BP",1,"cellular protein complex disassembly",2,NA,6.52632954103703
"1193","grey60",TRUE,0.000113,134,858,26,0.03,0.194,"GO:0006415","BP",1,"translational termination",3,NA,9.26716956496223
"1194","grey60",TRUE,9.98e-07,79,858,22,0.026,0.278,"GO:0070126","BP",1,"mitochondrial translational termination",4,NA,10.6534639260821
"1195","grey60",TRUE,0.000508,144,858,26,0.03,0.181,"GO:0006414","BP",1,"translational elongation",1,NA,8.35087883308807
"1196","grey60",TRUE,5.78e-07,77,858,22,0.026,0.286,"GO:0070125","BP",1,"mitochondrial translational elongation",2,NA,9.96031674552217
"1197","grey60",TRUE,0.0152,103,858,19,0.022,0.184,"GO:0051438","BP",1,"regulation of ubiquitin-protein transferase activity",1,NA,7.12710340146596
"1198","grey60",TRUE,0.0256,71,858,15,0.017,0.211,"GO:0051443","BP",1,"positive regulation of ubiquitin-protein transferase activity",2,NA,7.65773165252813
"1199","grey60",TRUE,0.00746,81,858,17,0.02,0.21,"GO:0051439","BP",1,"regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle",1,NA,8.7075537770268
"1200","grey60",TRUE,0.00474,132,858,23,0.027,0.174,"GO:1903364","BP",1,"positive regulation of cellular protein catabolic process",1,NA,6.55911936386002
"1201","grey60",TRUE,0.00132,123,858,23,0.027,0.187,"GO:1903052","BP",1,"positive regulation of proteolysis involved in cellular protein catabolic process",1,NA,6.61041265824757
"1202","grey60",TRUE,0.0146,68,858,15,0.017,0.221,"GO:2000060","BP",1,"positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process",2,NA,8.35087883308807
"1203","grey60",TRUE,0.00272,60,858,15,0.017,0.25,"GO:0051437","BP",1,"positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition",3,NA,9.96031674552217
"1204","grey60",TRUE,0.000167,441,858,55,0.064,0.125,"GO:0044419","BP",7,"interspecies interaction between organisms",1,NA,4.83338099572975
"1205","grey60",TRUE,0.000167,441,858,55,0.064,0.125,"GO:0044403","BP",7,"symbiosis, encompassing mutualism through parasitism",2,NA,4.83338099572975
"1206","grey60",TRUE,0.000355,416,858,52,0.061,0.125,"GO:0044764","BP",7,"multi-organism cellular process",1,NA,4.83338099572975
"1207","grey60",TRUE,0.000665,401,858,50,0.058,0.125,"GO:0016032","BP",7,"viral process",2,NA,4.8977217124952
"1208","grey60",TRUE,0.0354,16,858,7,0.008,0.438,"GO:0006386","BP",3,"termination of RNA polymerase III transcription",1,NA,Inf
"1209","grey60",TRUE,0.0347,34,858,10,0.012,0.294,"GO:0006120","BP",9,"mitochondrial electron transport, NADH to ubiquinone",1,NA,9.96031674552217
"1210","grey60",TRUE,0.0487,141,858,22,0.026,0.156,"GO:0046034","BP",2,"ATP metabolic process",1,NA,7.04254601343789
"1211","grey60",TRUE,0.0119,59,858,14,0.016,0.237,"GO:0033238","BP",11,"regulation of cellular amine metabolic process",1,NA,7.65773165252813
"1212","grey60",TRUE,0.0395,49,858,12,0.014,0.245,"GO:0006521","BP",11,"regulation of cellular amino acid metabolic process",1,NA,8.4562393487459
"1213","grey60",TRUE,0.00493,2908,858,224,0.261,0.077,"GO:0051234","BP",5,"establishment of localization",1,NA,2.40912987822602
"1214","grey60",TRUE,0.00223,2847,858,222,0.259,0.078,"GO:0006810","BP",5,"transport",2,NA,2.45785435879334
"1215","grey60",TRUE,0.000311,1457,858,132,0.154,0.091,"GO:0071702","BP",5,"organic substance transport",3,NA,3.36453623156086
"1216","grey60",TRUE,0.000164,1525,858,138,0.161,0.09,"GO:0033036","BP",5,"macromolecule localization",1,NA,3.18267015188705
"1217","grey60",TRUE,0.000131,1311,858,123,0.143,0.094,"GO:0008104","BP",5,"protein localization",2,NA,3.38733514652567
"1218","grey60",TRUE,1.86e-05,1041,858,106,0.124,0.102,"GO:0045184","BP",5,"establishment of protein localization",3,NA,3.77513745779079
"1219","grey60",TRUE,2.44e-06,952,858,102,0.119,0.107,"GO:0015031","BP",5,"protein transport",3,NA,3.88957901751968
"1220","grey60",TRUE,4.77e-06,1945,858,174,0.203,0.089,"GO:0051641","BP",5,"cellular localization",1,NA,2.8819751659645
"1221","grey60",TRUE,0.000254,1014,858,100,0.117,0.099,"GO:0070727","BP",5,"cellular macromolecule localization",2,NA,3.74570864709998
"1222","grey60",TRUE,2e-04,1009,858,100,0.117,0.099,"GO:0034613","BP",5,"cellular protein localization",3,NA,3.74771064977065
"1223","grey60",TRUE,0.000685,569,858,64,0.075,0.112,"GO:0033365","BP",5,"protein localization to organelle",4,NA,4.4408578303306
"1224","grey60",TRUE,0.0031,434,858,51,0.059,0.118,"GO:0072594","BP",5,"establishment of protein localization to organelle",5,NA,4.8304180305991
"1225","grey60",TRUE,3.77e-07,1702,858,161,0.188,0.095,"GO:0051649","BP",5,"establishment of localization in cell",2,NA,3.13431396841229
"1226","grey60",TRUE,4.13e-11,1254,858,140,0.163,0.112,"GO:0046907","BP",5,"intracellular transport",3,NA,3.57175533997654
"1227","grey60",TRUE,0.000356,759,858,80,0.093,0.105,"GO:0016482","BP",5,"cytoplasmic transport",4,NA,4.07282478879717
"1228","grey60",TRUE,2.51e-05,677,858,77,0.09,0.114,"GO:0006886","BP",5,"intracellular protein transport",4,NA,4.39963511450664
"1229","grey60",TRUE,0.0218,2720,858,208,0.242,0.076,"GO:1902578","BP",5,"single-organism localization",1,NA,2.48980774991368
"1230","grey60",TRUE,0.00564,2606,858,204,0.238,0.078,"GO:0044765","BP",5,"single-organism transport",2,NA,2.58819871718438
"1231","grey60",TRUE,5.58e-10,1131,858,127,0.148,0.112,"GO:1902582","BP",5,"single-organism intracellular transport",3,NA,3.70264915763953
"1232","grey60",TRUE,0.0431,203,858,28,0.033,0.138,"GO:0006839","BP",5,"mitochondrial transport",4,NA,5.57829011084829
"1233","grey60",TRUE,0.0213,464,858,51,0.059,0.11,"GO:0006605","BP",5,"protein targeting",4,NA,4.71856973046253
"1234","grey60",TRUE,0.00109,832,858,84,0.098,0.101,"GO:1902580","BP",5,"single-organism cellular localization",2,NA,4.00837295657647
"1235","grey60",TRUE,0.0288,167,858,25,0.029,0.15,"GO:0009123","BP",10,"nucleoside monophosphate metabolic process",1,NA,6.61041265824757
"1236","grey60",TRUE,0.0354,16,858,7,0.008,0.438,"GO:0006385","BP",12,"transcription elongation from RNA polymerase III promoter",1,NA,Inf
"1237","grey60",TRUE,0.000429,3264,858,253,0.295,0.078,"GO:0031974","CC",4,"membrane-enclosed lumen",1,NA,2.11753978628716
"1238","grey60",TRUE,7.38e-07,8097,858,560,0.653,0.069,"GO:0043226","CC",4,"organelle",1,NA,0.565605514134331
"1239","grey60",TRUE,6.28e-10,7579,858,545,0.635,0.072,"GO:0043227","CC",4,"membrane-bounded organelle",2,NA,0.734472452582356
"1240","grey60",TRUE,0.000115,9915,858,649,0.756,0.065,"GO:0005623","CC",4,"cell",1,NA,0.275255071864458
"1241","grey60",TRUE,7.18e-05,9895,858,649,0.756,0.066,"GO:0044464","CC",4,"cell part",2,NA,0.27551579406643
"1242","grey60",TRUE,4.68e-08,569,858,75,0.087,0.132,"GO:0031975","CC",4,"envelope",3,NA,3.99484101471453
"1243","grey60",TRUE,4.83e-15,8662,858,625,0.728,0.072,"GO:0005622","CC",4,"intracellular",3,NA,0.458202476180666
"1244","grey60",TRUE,3.25e-16,8495,858,620,0.723,0.073,"GO:0044424","CC",4,"intracellular part",4,NA,0.465375469578815
"1245","grey60",TRUE,2.46e-21,6627,858,532,0.62,0.08,"GO:0005737","CC",4,"cytoplasm",5,NA,1.19900315497263
"1246","grey60",TRUE,9.56e-18,5278,858,439,0.512,0.083,"GO:0044444","CC",4,"cytoplasmic part",6,NA,1.60446826308079
"1247","grey60",TRUE,8.16e-06,2350,858,201,0.234,0.086,"GO:0005829","CC",4,"cytosol",7,NA,3.70715894226275
"1248","grey60",TRUE,0.00804,136,858,23,0.027,0.169,"GO:0005840","CC",4,"ribosome",7,NA,5.32198770333173
"1249","grey60",TRUE,7.98e-11,7076,858,520,0.606,0.073,"GO:0043229","CC",4,"intracellular organelle",5,NA,0.76882230233395
"1250","grey60",TRUE,9.45e-14,6479,858,497,0.579,0.077,"GO:0043231","CC",4,"intracellular membrane-bounded organelle",6,NA,0.948868868810718
"1251","grey60",TRUE,0.00974,4007,858,292,0.34,0.073,"GO:0005634","CC",4,"nucleus",7,NA,1.45008311116636
"1252","grey60",TRUE,7e-11,882,858,109,0.127,0.124,"GO:0005739","CC",4,"mitochondrion",7,NA,3.29011241294618
"1253","grey60",TRUE,0.00142,2181,858,179,0.209,0.082,"GO:0012505","CC",4,"endomembrane system",3,NA,2.44332081759953
"1254","grey60",TRUE,2.31e-11,2930,858,263,0.307,0.09,"GO:0032991","CC",4,"macromolecular complex",1,NA,1.98185141259867
"1255","grey60",TRUE,1.73e-08,2479,858,221,0.258,0.089,"GO:0043234","CC",4,"protein complex",2,NA,2.23278970177206
"1256","grey60",TRUE,4.19e-09,700,858,89,0.104,0.127,"GO:1902494","CC",4,"catalytic complex",3,NA,3.66504745691262
"1257","grey60",TRUE,0.00655,64,858,15,0.017,0.234,"GO:1990204","CC",4,"oxidoreductase complex",4,NA,6.14481270720021
"1258","grey60",TRUE,2.52e-05,486,858,61,0.071,0.126,"GO:1990234","CC",4,"transferase complex",4,NA,3.95444922024393
"1259","grey60",TRUE,2.76e-10,5353,858,415,0.484,0.078,"GO:0044422","CC",4,"organelle part",1,NA,1.39654167757144
"1260","grey60",TRUE,0.0014,3231,858,248,0.289,0.077,"GO:0043233","CC",4,"organelle lumen",2,NA,2.12773692576892
"1261","grey60",TRUE,3.27e-11,5240,858,412,0.48,0.079,"GO:0044446","CC",4,"intracellular organelle part",2,NA,1.42975381177755
"1262","grey60",TRUE,0.00133,2920,858,228,0.266,0.078,"GO:0044428","CC",4,"nuclear part",3,NA,1.96995217652905
"1263","grey60",TRUE,0.000434,3187,858,248,0.289,0.078,"GO:0070013","CC",4,"intracellular organelle lumen",3,NA,2.12801397245305
"1264","grey60",TRUE,0.0141,2718,858,209,0.244,0.077,"GO:0031981","CC",4,"nuclear lumen",4,NA,2.17539200032436
"1265","grey60",TRUE,0.0201,2334,858,183,0.213,0.078,"GO:0005654","CC",4,"nucleoplasm",5,NA,2.53472674135937
"1266","grey60",TRUE,0.0092,414,858,48,0.056,0.116,"GO:0044451","CC",4,"nucleoplasm part",6,NA,3.94758812986399
"1267","grey60",TRUE,0.0354,16,858,7,0.008,0.438,"GO:0005666","CC",4,"DNA-directed RNA polymerase III complex",7,NA,8.0166148841018
"1268","grey60",TRUE,4.68e-08,569,858,75,0.087,0.132,"GO:0031967","CC",4,"organelle envelope",3,NA,3.99843168284526
"1269","grey60",TRUE,1.65e-10,541,858,78,0.091,0.144,"GO:0044429","CC",4,"mitochondrial part",3,NA,4.26476063082647
"1270","grey60",TRUE,0.000212,95,858,21,0.024,0.221,"GO:0098798","CC",4,"mitochondrial protein complex",4,NA,NA
"1271","grey60",TRUE,6.14e-09,356,858,57,0.066,0.16,"GO:0005740","CC",4,"mitochondrial envelope",4,NA,4.61875640370516
"1272","grey60",TRUE,4.01e-05,271,858,41,0.048,0.151,"GO:0005759","CC",4,"mitochondrial matrix",4,NA,5.49088623979354
"1273","grey60",TRUE,0.000591,61,858,16,0.019,0.262,"GO:0000313","CC",4,"organellar ribosome",2,NA,6.82269241562936
"1274","grey60",TRUE,0.000591,61,858,16,0.019,0.262,"GO:0005761","CC",4,"mitochondrial ribosome",3,NA,6.82269241562936
"1275","grey60",TRUE,1.98e-12,1642,858,174,0.203,0.106,"GO:0031090","CC",4,"organelle membrane",2,NA,3.18430912552996
"1276","grey60",TRUE,0.000536,1234,858,115,0.134,0.093,"GO:0098588","CC",4,"bounding membrane of organelle",3,NA,3.54269298472366
"1277","grey60",TRUE,2.29e-09,271,858,49,0.057,0.181,"GO:0019866","CC",4,"organelle inner membrane",3,NA,5.17753642059318
"1278","grey60",TRUE,6.77e-09,327,858,54,0.063,0.165,"GO:0031966","CC",4,"mitochondrial membrane",3,NA,4.75085547333475
"1279","grey60",TRUE,0.0147,112,858,20,0.023,0.179,"GO:0044455","CC",4,"mitochondrial membrane part",4,NA,5.42136017714493
